Unnamed: 0,Language,Party,Post,Username,prediction
153207,en,BJP,Politician,BjpBiplab,1
154690,en,BJP,Political Leader,DrPramodPSawant,0
162336,en,BJP,Politician,tsrawatbjp,0
99193,hi,BJP,Political Leader,rajnathsingh,2
100296,hi,AAP,Politician,SanjayAzadSln,0
104131,hi,BJP,Political Leader,myogiadityanath,0
156772,en,BJP,Political Leader,himantabiswa,2
93228,hi,BJP,Politician,kpmaurya1,2
154698,en,BJP,Political Leader,DrPramodPSawant,0
155389,en,INC,Politician,harishrawatcmuk,0
96511,hi,BJP,Politician,PankajSinghBJP,2
97744,hi,BJP,Political Leader,pushkardhami,0
158089,en,BJP,Political Leader,narendramodi,0
85901,hi,BJP,Politician,AmitShah,2
109260,hi,SP,Party Handle,samajwadiparty,2
13032,hi,INC,Party Handle,INCIndia,2
11719,hi,BJP,Party Handle,BJP4India,0
10090,hi,BJP,Party Handle,BJP4India,2
113449,en,INC,Party Handle,INCIndia,0
161445,en,INC,Politician,ShashiTharoor,0
106261,hi,SP,Party Handle,samajwadiparty,0
14537,hi,INC,Party Handle,INCIndia,2
13124,hi,INC,Party Handle,INCIndia,2
152371,en,SAD,Politician,bsmajithia,1
85983,hi,BJP,Politician,AmitShah,0
88862,hi,BJP,Politician,ChouhanShivraj,1
153251,en,BJP,Politician,BjpBiplab,0
99266,hi,BJP,Political Leader,rajnathsingh,0
100414,hi,AAP,Politician,SanjayAzadSln,2
104256,hi,BJP,Political Leader,myogiadityanath,0
156872,en,AAP,Politician,jeevanjyot20,1
93339,hi,BJP,Politician,kpmaurya1,0
154824,en,BJP,Political Leader,DrPramodPSawant,0
155413,en,INC,Politician,harishrawatcmuk,0
97871,hi,BJP,Political Leader,pushkardhami,2
10213,hi,BJP,Party Handle,BJP4India,1
111410,en,INC,Party Handle,INCIndia,0
113483,en,INC,Party Handle,INCIndia,2
14461,hi,INC,Party Handle,INCIndia,2
107741,hi,SP,Party Handle,samajwadiparty,0
159301,en,BJP,Politician,PemaKhanduBJP,0
152242,en,AIMIM,Political Leader,asadowaisi,2
92993,hi,BJP,Politician,kpmaurya1,2
156547,en,BJP,Political Leader,himantabiswa,0
90809,hi,INC,Politician,harishrawatcmuk,0
159978,en,INC,Political Leader,RahulGandhi,0
97492,hi,BJP,Political Leader,pushkardhami,0
157929,en,BJP,Political Leader,NBirenSingh,2
85687,hi,BJP,Politician,AmitShah,0
154441,en,BJP,Political Leader,DrPramodPSawant,0
88502,hi,BJP,Politician,ChouhanShivraj,2
87411,hi,BJP,Politician,BjpBiplab,0
104012,hi,BJP,Political Leader,myogiadityanath,0
12838,hi,INC,Party Handle,INCIndia,2
11603,hi,BJP,Party Handle,BJP4India,0
9858,hi,BJP,Party Handle,BJP4India,2
113379,en,INC,Party Handle,INCIndia,2
14285,hi,INC,Party Handle,INCIndia,2
109081,hi,SP,Party Handle,samajwadiparty,0
107527,hi,SP,Party Handle,samajwadiparty,0
103761,hi,BJP,Political Leader,myogiadityanath,0
162193,en,BJP,Political Leader,smritiirani,0
161092,en,INC,Politician,ShashiTharoor,0
100116,hi,BKS,Politician,Sadhvi_prachi,2
161206,en,INC,Politician,ShashiTharoor,2
103889,hi,BJP,Political Leader,myogiadityanath,1
107641,hi,SP,Party Handle,samajwadiparty,2
152278,en,AIMIM,Political Leader,asadowaisi,0
153106,en,BJP,Politician,BjpBiplab,0
88621,hi,BJP,Politician,ChouhanShivraj,0
154568,en,BJP,Political Leader,DrPramodPSawant,0
161327,en,INC,Politician,ShashiTharoor,1
160812,en,BKS,Politician,Sadhvi_prachi,0
93107,hi,BJP,Politician,kpmaurya1,2
156653,en,BJP,Political Leader,himantabiswa,0
99091,hi,BJP,Political Leader,rajnathsingh,0
97617,hi,BJP,Political Leader,pushkardhami,0
96401,hi,BJP,Politician,PankajSinghBJP,0
158005,en,BJP,Political Leader,narendramodi,0
85791,hi,BJP,Politician,AmitShah,0
12937,hi,INC,Party Handle,INCIndia,2
11663,hi,BJP,Party Handle,BJP4India,0
9971,hi,BJP,Party Handle,BJP4India,2
15661,hi,INC,Party Handle,INCIndia,2
14380,hi,INC,Party Handle,INCIndia,2
102575,hi,BJP,Politician,tsrawatbjp,2
161565,en,INC,Politician,ShashiTharoor,0
107920,hi,SP,Party Handle,samajwadiparty,0
98251,hi,BJP,Political Leader,pushkardhami,0
157231,en,Jammu and Kashmir Peoples Democratic Party,Political Leader,MehboobaMufti,2
158407,en,BJP,Political Leader,narendramodi,0
87635,hi,INC,Politician,bhupeshbaghel,2
89222,hi,BJP,Politician,ChouhanShivraj,2
106352,hi,SP,Party Handle,samajwadiparty,1
109640,hi,AIMIM,Party Handle,aimim_national,0
111547,en,INC,Party Handle,INCIndia,0
13368,hi,INC,Party Handle,INCIndia,2
14781,hi,INC,Party Handle,INCIndia,2
106577,hi,SP,Party Handle,samajwadiparty,0
108118,hi,SP,Party Handle,samajwadiparty,0
102819,hi,RJD,Politician,TejYadav14,2
160269,en,BJP,Politician,KirenRijiju,0
100662,hi,BJP,Politician,sanjeevrajabjp,2
104512,hi,BJP,Political Leader,myogiadityanath,0
10542,hi,BJP,Party Handle,BJP4India,2
96564,hi,BJP,Politician,PemaKhanduBJP,0
155025,en,INC,Politician,digvijaya_28,0
93664,hi,BJP,Politician,kpmaurya1,0
91839,hi,BJP,Politician,jairamthakurbjp,0
98377,hi,BJP,Political Leader,pushkardhami,0
94966,hi,BJP,Politician,mlkhattar,0
95692,hi,BJP,Political Leader,narendramodi,1
87757,hi,INC,Politician,bhupeshbaghel,0
89345,hi,BJP,Politician,ChouhanShivraj,2
86319,hi,Apna Dal,Politician,AnupriyaSPatel,2
10669,hi,BJP,Party Handle,BJP4India,0
13466,hi,INC,Party Handle,INCIndia,2
14871,hi,INC,Party Handle,INCIndia,2
168268,en,AIMIM,Party Handle,aimim_national,1
106655,hi,SP,Party Handle,samajwadiparty,0
102943,hi,BJP,Politician,TIRATHSRAWAT,1
160358,en,BJP,Politician,KirenRijiju,2
100756,hi,BJP,Politician,satpalmaharaj,0
104640,hi,BJP,Political Leader,myogiadityanath,0
12138,hi,INC,Party Handle,INCIndia,2
91713,hi,BJP,Politician,jairamthakurbjp,2
93555,hi,BJP,Politician,kpmaurya1,0
152476,en,SAD,Politician,officeofssbadal,1
91589,hi,BJP,Politician,jairamthakurbjp,0
93449,hi,BJP,Politician,kpmaurya1,0
154947,en,BJP,Political Leader,DrPramodPSawant,0
91232,hi,INC,Politician,harishrawatcmuk,2
158980,en,INC,Politician,Partap_Sbajwa,0
97999,hi,BJP,Political Leader,pushkardhami,0
158220,en,BJP,Political Leader,narendramodi,2
153322,en,BJP,Politician,BjpBiplab,1
88979,hi,BJP,Politician,ChouhanShivraj,0
86087,hi,BJP,Politician,AmitShah,1
10333,hi,BJP,Party Handle,BJP4India,2
11907,hi,INC,Party Handle,INCIndia,2
112200,en,INC,Party Handle,INCIndia,0
112807,en,INC,Party Handle,INCIndia,0
109474,hi,SP,Party Handle,samajwadiparty,0
104384,hi,BJP,Political Leader,myogiadityanath,1
89967,hi,INC,Politician,digvijaya_28,2
100539,hi,AAP,Politician,SanjayAzadSln,2
155467,en,SAD,Politician,HarsimratBadal_,2
96557,hi,BJP,Politician,PemaKhanduBJP,0
98126,hi,BJP,Political Leader,pushkardhami,1
94801,hi,BSP,Political Leader,Mayawati,2
158306,en,BJP,Political Leader,narendramodi,0
153393,en,BJP,Politician,BjpBiplab,0
89103,hi,BJP,Politician,ChouhanShivraj,2
86169,hi,BJP,Politician,AmitShah,2
152595,en,SAD,Politician,officeofssbadal,0
10443,hi,BJP,Party Handle,BJP4India,2
11992,hi,INC,Party Handle,INCIndia,2
13283,hi,INC,Party Handle,INCIndia,2
14693,hi,INC,Party Handle,INCIndia,2
109573,hi,AIMIM,Party Handle,aimim_national,1
161668,en,INC,Politician,ShashiTharoor,0
102693,hi,BJP,Politician,tsrawatbjp,2
160163,en,BJP,Politician,KirenRijiju,0
106034,hi,SP,Party Handle,samajwadiparty,0
111078,en,BJP,Party Handle,BJP4India,0
9208,hi,BJP,Party Handle,BJP4India,2
87055,hi,BJP,Politician,ianuragthakur,2
111762,en,INC,Party Handle,INCIndia,2
15122,hi,INC,Party Handle,INCIndia,2
101832,hi,BJP,Politician,smritiirani,0
13739,hi,INC,Party Handle,INCIndia,2
108528,hi,SP,Party Handle,samajwadiparty,2
106898,hi,SP,Party Handle,samajwadiparty,0
101005,hi,BJP,Politician,BjpSudhakar1988,0
160651,en,BJP,Politician,KirenRijiju,2
103060,hi,AIMIM,Politician,warispathan,1
105022,hi,BJP,Political Leader,myogiadityanath,2
87999,hi,INC,Politician,bhupeshbaghel,0
89577,hi,BJP,Politician,ChouhanShivraj,2
105415,hi,SP,Party Handle,samajwadiparty,0
91358,hi,BJP,Political Leader,himantabiswa,0
90306,hi,INC,Politician,digvijaya_28,2
94015,hi,BJP,Politician,kpmaurya1,1
92205,hi,BJP,Politician,jairamthakurbjp,0
95775,hi,BJP,Politician,nitin_gadkari,1
95211,hi,BJP,Politician,mlkhattar,2
98516,hi,BJP,Politician,PiyushGoyal,0
96637,hi,INC,Politician,incpritamsingh,0
84989,hi,AAP,Politician,ColAjayKothiyal,0
86483,hi,AAP,Political Leader,ArvindKejriwal,1
13843,hi,INC,Party Handle,INCIndia,2
9324,hi,BJP,Party Handle,BJP4India,1
154262,en,BJP,Political Leader,DrPramodPSawant,0
111823,en,INC,Party Handle,INCIndia,0
11065,hi,BJP,Party Handle,BJP4India,2
15195,hi,INC,Party Handle,INCIndia,2
108617,hi,SP,Party Handle,samajwadiparty,0
107012,hi,SP,Party Handle,samajwadiparty,0
99474,hi,INC,Politician,SachinPilot,0
161952,en,BJP,Politician,smritiirani,0
105150,hi,BJP,Political Leader,myogiadityanath,1
105529,hi,SP,Party Handle,samajwadiparty,2
155981,en,BJP,Political Leader,himantabiswa,0
90399,hi,INC,Politician,digvijaya_28,2
94137,hi,BJP,Politician,kpmaurya1,2
156947,en,BJP,Politician,jayantrld,2
158676,en,BJP,Politician,nitin_gadkari,0
95308,hi,AAP,Politician,msisodia,2
98581,hi,BJP,Politician,PiyushGoyal,2
96764,hi,INC,Politician,incpritamsingh,2
85117,hi,AAP,Politician,ColAjayKothiyal,2
86581,hi,SP,Politician,aashishsy,1
89699,hi,BJP,Politician,ChouhanShivraj,2
153456,en,INC,Politician,capt_amarinder,0
151725,en,INC,Politician,AleixoASequeira,0
111661,en,INC,Party Handle,INCIndia,0
10787,hi,BJP,Party Handle,BJP4India,2
14947,hi,INC,Party Handle,INCIndia,2
13569,hi,INC,Party Handle,INCIndia,2
108321,hi,SP,Party Handle,samajwadiparty,0
86320,hi,Apna Dal,Politician,AnupriyaSPatel,0
89344,hi,BJP,Politician,ChouhanShivraj,0
87754,hi,INC,Politician,bhupeshbaghel,0
109866,hi,AIMIM,Party Handle,aimim_national,2
159298,en,BJP,Politician,PemaKhanduBJP,0
100879,hi,BJP,Politician,satpalmaharaj,2
160453,en,BJP,Politician,KirenRijiju,0
162415,en,Goa Forward Party,Politician,VijaiSardesai,2
101655,hi,BJP,Politician,smritiirani,2
104768,hi,BJP,Political Leader,myogiadityanath,2
155681,en,BJP,Political Leader,himantabiswa,0
90129,hi,INC,Politician,digvijaya_28,2
93776,hi,BJP,Politician,kpmaurya1,0
156926,en,BJP,Politician,jairamthakurbjp,0
158503,en,BJP,Political Leader,narendramodi,1
94967,hi,BJP,Politician,mlkhattar,2
98376,hi,BJP,Political Leader,pushkardhami,0
110832,en,BJP,Party Handle,BJP4India,0
152934,en,BJP,Politician,BjpBiplab,0
12291,hi,INC,Party Handle,INCIndia,2
10902,hi,BJP,Party Handle,BJP4India,2
15020,hi,INC,Party Handle,INCIndia,2
13654,hi,INC,Party Handle,INCIndia,2
108420,hi,SP,Party Handle,samajwadiparty,0
106797,hi,SP,Party Handle,samajwadiparty,0
168297,en,AIMIM,Party Handle,aimim_national,0
102981,hi,BJP,Politician,varungandhi80,2
89457,hi,BJP,Politician,ChouhanShivraj,2
87875,hi,INC,Politician,bhupeshbaghel,2
86394,hi,AAP,Political Leader,ArvindKejriwal,2
101745,hi,BJP,Politician,smritiirani,2
104895,hi,BJP,Political Leader,myogiadityanath,0
155786,en,BJP,Political Leader,himantabiswa,0
90218,hi,INC,Politician,digvijaya_28,0
93893,hi,BJP,Politician,kpmaurya1,0
92083,hi,BJP,Politician,jairamthakurbjp,0
158576,en,BJP,Politician,nitin_gadkari,0
95091,hi,BJP,Politician,mlkhattar,0
98456,hi,BJP,Politician,PiyushGoyal,0
159415,en,BJP,Politician,PemaKhanduBJP,0
84861,hi,AAP,Politician,ColAjayKothiyal,0
15416,hi,INC,Party Handle,INCIndia,2
9624,hi,BJP,Party Handle,BJP4India,0
90653,hi,INC,Politician,harishrawatcmuk,0
12689,hi,INC,Party Handle,INCIndia,2
11396,hi,BJP,Party Handle,BJP4India,0
14103,hi,INC,Party Handle,INCIndia,2
101382,hi,BJP,Politician,swatantrabjp,0
99818,hi,BKS,Politician,Sadhvi_prachi,2
103513,hi,BJP,Political Leader,myogiadityanath,0
162095,en,BJP,Politician,smritiirani,2
105832,hi,SP,Party Handle,samajwadiparty,0
91420,hi,BJP,Political Leader,himantabiswa,0
155353,en,INC,Politician,HardikPatel_,1
94503,hi,BJP,Politician,kpmaurya1,0
92620,hi,BJP,Politician,kpmaurya1,0
158795,en,BJP,Politician,nitin_gadkari,0
157557,en,BJP,Political Leader,NBirenSingh,2
98783,hi,BJP,Politician,PiyushGoyal,2
97120,hi,INC,Politician,priyankagandhi,0
85457,hi,SP,Political Leader,yadavakhilesh,1
86920,hi,RLD,Politician,AvtarBhadanaMP,2
154065,en,BJP,Political Leader,DrPramodPSawant,2
88132,hi,BJP,Politician,ChouhanShivraj,2
15492,hi,INC,Party Handle,INCIndia,2
9742,hi,BJP,Party Handle,BJP4India,0
157052,en,AIMIM,Politician,G5MSabir005,0
12782,hi,INC,Party Handle,INCIndia,2
11517,hi,BJP,Party Handle,BJP4India,2
14186,hi,INC,Party Handle,INCIndia,2
108995,hi,SP,Party Handle,samajwadiparty,1
101508,hi,BJP,Politician,swatantrabjp,1
160737,en,BKS,Politician,Sadhvi_prachi,0
103634,hi,BJP,Political Leader,myogiadityanath,0
156355,en,BJP,Political Leader,himantabiswa,0
90601,hi,BJP,Politician,harishrawatcmuk,0
94595,hi,AIMIM,Politician,G5MSabir005,2
92744,hi,BJP,Politician,kpmaurya1,0
96089,hi,BJP,Politician,nitin_gadkari,2
157680,en,BJP,Political Leader,NBirenSingh,0
98867,hi,BJP,Politician,SinghRPN,0
97241,hi,BJP,Political Leader,pushkardhami,0
85564,hi,SP,Political Leader,yadavakhilesh,2
152896,en,BJP,Politician,BjpBiplab,0
86999,hi,BJP,Politician,ianuragthakur,2
154192,en,BJP,Political Leader,DrPramodPSawant,0
88255,hi,BJP,Politician,ChouhanShivraj,2
15275,hi,INC,Party Handle,INCIndia,2
9441,hi,BJP,Party Handle,BJP4India,0
88322,hi,BJP,Politician,ChouhanShivraj,2
12506,hi,INC,Party Handle,INCIndia,2
11166,hi,BJP,Party Handle,BJP4India,2
13931,hi,INC,Party Handle,INCIndia,2
108711,hi,SP,Party Handle,samajwadiparty,2
107137,hi,SP,Party Handle,samajwadiparty,0
101130,hi,SP,Politician,SwamiPMaurya,2
99587,hi,INC,Politician,SachinPilot,0
103258,hi,BJP,Political Leader,myogiadityanath,0
102001,hi,BJP,Politician,smritiirani,0
105278,hi,RJD,Political Leader,yadavtejashwi,1
105654,hi,SP,Party Handle,samajwadiparty,0
156088,en,BJP,Political Leader,himantabiswa,2
156992,en,BJP,Politician,jayantrld,2
95869,hi,BJP,Politician,nitin_gadkari,0
157359,en,AAP,Politician,msisodia,0
98655,hi,BJP,Politician,PiyushGoyal,0
96888,hi,INC,Politician,incpritamsingh,0
85244,hi,INC,Politician,AjayLalluINC,0
152731,en,BJP,Politician,BjpBiplab,0
89804,hi,ASP,Political Leader,BhimArmyChief,2
153570,en,INC,Political Leader,CHARANJITCHANNI,2
112521,en,INC,Party Handle,INCIndia,2
9527,hi,BJP,Party Handle,BJP4India,2
91491,hi,BJP,Political Leader,himantabiswa,0
111917,en,INC,Party Handle,INCIndia,2
11285,hi,BJP,Party Handle,BJP4India,0
113222,en,INC,Party Handle,INCIndia,2
108814,hi,SP,Party Handle,samajwadiparty,0
107224,hi,SP,Party Handle,samajwadiparty,2
101254,hi,BJP,Politician,swatantrabjp,2
99705,hi,BKS,Politician,Sadhvi_prachi,0
103385,hi,BJP,Political Leader,myogiadityanath,1
102092,hi,BJP,Politician,smritiirani,0
105782,hi,SP,Party Handle,samajwadiparty,0
91381,hi,BJP,Political Leader,himantabiswa,0
155284,en,INC,Politician,ghulamnazad,2
94382,hi,BJP,Politician,kpmaurya1,1
92494,hi,BJP,Politician,kpmaurya1,0
157440,en,BJP,Political Leader,NBirenSingh,0
159787,en,BJP,Politician,PiyushGoyal,0
97008,hi,INC,Politician,priyankagandhi,0
85354,hi,INC,Politician,AjayLalluINC,0
86793,hi,RLD,Politician,AvtarBhadanaMP,0
153960,en,INC,Politician,digambarkamat,2
153684,en,INC,Political Leader,CHARANJITCHANNI,2
152172,en,BJP,Politician,ianuragthakur,0
85790,hi,BJP,Politician,AmitShah,1
90919,hi,INC,Politician,harishrawatcmuk,0
156652,en,BJP,Political Leader,himantabiswa,1
97618,hi,BJP,Political Leader,pushkardhami,0
99090,hi,BJP,Political Leader,rajnathsingh,0
158006,en,BJP,Political Leader,narendramodi,0
96400,hi,BJP,Politician,PankajSinghBJP,2
88622,hi,BJP,Politician,ChouhanShivraj,2
154567,en,BJP,Political Leader,DrPramodPSawant,0
87230,hi,AIMIM,Political Leader,asadowaisi,2
153105,en,BJP,Politician,BjpBiplab,0
93108,hi,BJP,Politician,kpmaurya1,2
111384,en,BJP,Party Handle,BJP4India,0
13031,hi,INC,Party Handle,INCIndia,2
10089,hi,BJP,Party Handle,BJP4India,1
14462,hi,INC,Party Handle,INCIndia,2
15757,hi,INC,Party Handle,INCIndia,2
107742,hi,SP,Party Handle,samajwadiparty,0
109259,hi,SP,Party Handle,samajwadiparty,2
102378,hi,SP,Politician,sunilyadv_unnao,0
104011,hi,BJP,Political Leader,myogiadityanath,0
160813,en,BKS,Politician,Sadhvi_prachi,0
91030,hi,INC,Politician,harishrawatcmuk,0
154699,en,BJP,Political Leader,DrPramodPSawant,0
93227,hi,BJP,Politician,kpmaurya1,2
156769,en,BJP,Political Leader,himantabiswa,2
158092,en,BJP,Political Leader,narendramodi,0
97743,hi,BJP,Political Leader,pushkardhami,2
96509,hi,BJP,Politician,PankajSinghBJP,2
88741,hi,BJP,Politician,ChouhanShivraj,0
87284,hi,SP,Politician,imashumalik,0
153206,en,BJP,Politician,BjpBiplab,0
104132,hi,BJP,Political Leader,myogiadityanath,1
11817,hi,INC,Party Handle,INCIndia,2
10210,hi,BJP,Party Handle,BJP4India,2
14540,hi,INC,Party Handle,INCIndia,2
13125,hi,INC,Party Handle,INCIndia,2
15852,hi,INC,Party Handle,INCIndia,2
106262,hi,SP,Party Handle,samajwadiparty,0
109364,hi,SP,Party Handle,samajwadiparty,0
100298,hi,AAP,Politician,SanjayAzadSln,0
99194,hi,BJP,Political Leader,rajnathsingh,2
162335,en,BJP,Politician,tsrawatbjp,0
161442,en,INC,Politician,ShashiTharoor,1
98950,hi,INC,Political Leader,RahulGandhi,1
106033,hi,SP,Party Handle,samajwadiparty,0
92872,hi,BJP,Politician,kpmaurya1,0
90711,hi,INC,Politician,harishrawatcmuk,1
156433,en,BJP,Political Leader,himantabiswa,1
97371,hi,BJP,Political Leader,pushkardhami,2
157804,en,BJP,Political Leader,NBirenSingh,0
96177,hi,BJP,Politician,PankajSinghBJP,0
151778,en,AAP,Politician,AmitPalekar10,0
88378,hi,BJP,Politician,ChouhanShivraj,0
154319,en,BJP,Political Leader,DrPramodPSawant,0
161091,en,INC,Politician,ShashiTharoor,0
160766,en,BKS,Politician,Sadhvi_prachi,2
103760,hi,BJP,Political Leader,myogiadityanath,0
111246,en,BJP,Party Handle,BJP4India,0
112048,en,INC,Party Handle,INCIndia,2
9857,hi,BJP,Party Handle,BJP4India,2
14286,hi,INC,Party Handle,INCIndia,2
113378,en,INC,Party Handle,INCIndia,2
107528,hi,SP,Party Handle,samajwadiparty,0
102268,hi,BJP,Political Leader,smritiirani,0
92994,hi,BJP,Politician,kpmaurya1,2
90810,hi,INC,Politician,harishrawatcmuk,0
156546,en,BJP,Political Leader,himantabiswa,0
97493,hi,BJP,Political Leader,pushkardhami,0
99033,hi,INC,Political Leader,RahulGandhi,0
157930,en,BJP,Political Leader,NBirenSingh,2
96291,hi,BJP,Politician,PankajSinghBJP,2
85686,hi,BJP,Politician,AmitShah,2
88503,hi,BJP,Politician,ChouhanShivraj,0
154440,en,BJP,Political Leader,DrPramodPSawant,0
152243,en,AIMIM,Political Leader,asadowaisi,2
87410,hi,BJP,Politician,BjpBiplab,0
161205,en,INC,Politician,ShashiTharoor,2
111312,en,BJP,Party Handle,BJP4India,1
12936,hi,INC,Party Handle,INCIndia,2
9970,hi,BJP,Party Handle,BJP4India,1
14381,hi,INC,Party Handle,INCIndia,2
15660,hi,INC,Party Handle,INCIndia,2
107642,hi,SP,Party Handle,samajwadiparty,0
109169,hi,SP,Party Handle,samajwadiparty,0
162277,en,INC,Political Leader,SoniaGandhi_FC,0
103888,hi,BJP,Political Leader,myogiadityanath,0
100117,hi,BKS,Politician,Sadhvi_prachi,0
111546,en,INC,Party Handle,INCIndia,2
89102,hi,BJP,Politician,ChouhanShivraj,0
159071,en,BJP,Politician,PemaKhanduBJP,2
152598,en,SAD,Politician,officeofssbadal,1
86170,hi,BJP,Politician,AmitShah,2
153390,en,BJP,Politician,BjpBiplab,0
10539,hi,BJP,Party Handle,BJP4India,2
94802,hi,BSP,Political Leader,Mayawati,1
158309,en,BJP,Political Leader,narendramodi,0
91711,hi,BJP,Politician,jairamthakurbjp,0
93554,hi,BJP,Politician,kpmaurya1,1
14784,hi,INC,Party Handle,INCIndia,2
13369,hi,INC,Party Handle,INCIndia,0
108121,hi,SP,Party Handle,samajwadiparty,0
106578,hi,SP,Party Handle,samajwadiparty,0
109637,hi,AIMIM,Party Handle,aimim_national,0
100665,hi,BJP,Politician,sanjeevrajabjp,0
160270,en,BJP,Politician,KirenRijiju,0
102818,hi,BJP,Politician,tsrawatbjp,2
104513,hi,BJP,Political Leader,myogiadityanath,1
155470,en,SAD,Politician,HarsimratBadal_,1
89968,hi,INC,Politician,digvijaya_28,2
111601,en,INC,Party Handle,INCIndia,0
10666,hi,BJP,Party Handle,BJP4India,2
14874,hi,INC,Party Handle,INCIndia,2
13467,hi,INC,Party Handle,INCIndia,2
98250,hi,BJP,Political Leader,pushkardhami,0
86212,hi,Apna Dal,Politician,AnupriyaSPatel,0
89221,hi,BJP,Politician,ChouhanShivraj,0
87632,hi,INC,Politician,bhupeshbaghel,1
96563,hi,BJP,Politician,PemaKhanduBJP,0
157232,en,Jammu and Kashmir Peoples Democratic Party,Political Leader,MehboobaMufti,2
158410,en,BJP,Political Leader,narendramodi,1
108221,hi,SP,Party Handle,samajwadiparty,2
106656,hi,SP,Party Handle,samajwadiparty,0
109758,hi,AIMIM,Party Handle,aimim_national,2
100758,hi,BJP,Politician,satpalmaharaj,0
160359,en,BJP,Politician,KirenRijiju,0
102942,hi,BJP,Politician,TIRATHSRAWAT,1
161778,en,AAP,Politician,shery_kalsi,2
104641,hi,BJP,Political Leader,myogiadityanath,0
155585,en,BJP,Political Leader,himantabiswa,0
155026,en,INC,Politician,digvijaya_28,1
93663,hi,BJP,Politician,kpmaurya1,2
156924,en,BJP,Politician,jairamthakurbjp,0
154825,en,BJP,Political Leader,DrPramodPSawant,0
93338,hi,BJP,Politician,kpmaurya1,0
156869,en,AAP,Politician,jeevanjyot20,2
94749,hi,AIMIM,Politician,G5MSabir005,2
97870,hi,BJP,Political Leader,pushkardhami,0
152374,en,SAD,Politician,bsmajithia,2
85984,hi,BJP,Politician,AmitShah,0
88861,hi,BJP,Politician,ChouhanShivraj,2
87536,hi,BJP,Politician,BjpBiplab,0
91123,hi,INC,Politician,harishrawatcmuk,0
104257,hi,BJP,Political Leader,myogiadityanath,1
11906,hi,INC,Party Handle,INCIndia,2
10330,hi,BJP,Party Handle,BJP4India,0
14613,hi,INC,Party Handle,INCIndia,2
112201,en,INC,Party Handle,INCIndia,0
107922,hi,SP,Party Handle,samajwadiparty,0
106353,hi,SP,Party Handle,samajwadiparty,0
109471,hi,SP,Party Handle,samajwadiparty,0
100417,hi,AAP,Politician,SanjayAzadSln,2
99267,hi,BJP,Political Leader,rajnathsingh,0
102574,hi,BJP,Politician,tsrawatbjp,0
93448,hi,BJP,Politician,kpmaurya1,0
158223,en,BJP,Political Leader,narendramodi,0
97998,hi,BJP,Political Leader,pushkardhami,0
152479,en,SAD,Politician,officeofssbadal,2
86088,hi,BJP,Politician,AmitShah,2
88978,hi,BJP,Politician,ChouhanShivraj,0
153319,en,BJP,Politician,BjpBiplab,1
91586,hi,BJP,Politician,jairamthakurbjp,0
154948,en,BJP,Political Leader,DrPramodPSawant,0
11991,hi,INC,Party Handle,INCIndia,2
91235,hi,INC,Politician,harishrawatcmuk,2
111007,en,BJP,Party Handle,BJP4India,1
112855,en,INC,Party Handle,INCIndia,1
13284,hi,INC,Party Handle,INCIndia,2
108014,hi,SP,Party Handle,samajwadiparty,2
109572,hi,AIMIM,Party Handle,aimim_national,0
100542,hi,AAP,Politician,SanjayAzadSln,0
160164,en,BJP,Politician,KirenRijiju,0
102692,hi,BJP,Politician,tsrawatbjp,0
161665,en,INC,Politician,ShashiTharoor,0
104385,hi,BJP,Political Leader,myogiadityanath,2
160765,en,BKS,Politician,Sadhvi_prachi,2
88108,hi,INC,Politician,capt_amarinder,0
96769,hi,INC,Politician,incpritamsingh,0
98584,hi,BJP,Politician,PiyushGoyal,1
155138,en,INC,Politician,digvijaya_28,0
155977,en,BJP,Political Leader,himantabiswa,2
92319,hi,BJP,Politician,jayantrld,1
94132,hi,BJP,Politician,kpmaurya1,2
86585,hi,SP,Politician,aashishsy,0
89702,hi,BJP,Politician,ChouhanShivraj,0
85112,hi,AAP,Politician,ColAjayKothiyal,0
158679,en,BJP,Politician,nitin_gadkari,0
95311,hi,AAP,Politician,msisodia,0
103143,hi,AIMIM,Politician,warispathan,0
161950,en,BJP,Politician,smritiirani,0
13848,hi,INC,Party Handle,INCIndia,2
15198,hi,INC,Party Handle,INCIndia,2
9320,hi,BJP,Party Handle,BJP4India,2
11062,hi,BJP,Party Handle,BJP4India,0
111820,en,INC,Party Handle,INCIndia,0
107009,hi,SP,Party Handle,samajwadiparty,1
105155,hi,BJP,Political Leader,myogiadityanath,0
105532,hi,SP,Party Handle,samajwadiparty,0
99471,hi,INC,Politician,SachinPilot,0
156084,en,BJP,Political Leader,himantabiswa,2
156990,en,BJP,Politician,jayantrld,1
94257,hi,BJP,Politician,kpmaurya1,2
86703,hi,BJP,Politician,AshwaniSBJP,0
152734,en,BJP,Politician,BjpBiplab,2
153574,en,INC,Political Leader,CHARANJITCHANNI,0
89807,hi,ASP,Political Leader,BhimArmyChief,1
85239,hi,INC,Politician,AjayLalluINC,2
98657,hi,BJP,Politician,PiyushGoyal,2
96893,hi,INC,Politician,incpritamsingh,0
95872,hi,BJP,Politician,nitin_gadkari,0
95377,hi,AAP,Politician,msisodia,2
106072,hi,SP,Party Handle,samajwadiparty,2
9436,hi,BJP,Party Handle,BJP4India,2
11163,hi,BJP,Party Handle,BJP4India,2
12504,hi,INC,Party Handle,INCIndia,2
107134,hi,SP,Party Handle,samajwadiparty,0
